TransactionID,AccountID,TransactionDate,Amount,TransactionType,PaymentMode,Location,DeviceID,DeviceType,IP_Address,Merchant,FraudFlag,FraudType
T01079,A0015,29-04-2026 10:07,70170,Credit,UPI,Bengaluru,D97555,Laptop,10.42.182.47,ForexHub,No,Normal
T01080,A0046,12-04-2026 12:51,475237,Debit,Card,Mumbai,D54839,iPhone,10.99.245.179,CryptoX,Yes,High Amount
T01081,A0004,22-04-2026 12:50,13675,Credit,Card,Mumbai,D34922,Tablet,10.34.116.253,Paytm,No,Normal
T01082,A0072,30-04-2026 12:20,26198,Debit,UPI,Bengaluru,D34652,Android,10.181.8.190,Myntra,No,Normal
T01083,A0084,22-04-2026 13:47,41409,Credit,UPI,Mumbai,D22579,Android,10.69.242.253,Amazon,No,Normal
T01084,A0071,06-05-2026 23:48,82012,Debit,NetBanking,Mumbai,D50902,Tablet,10.150.19.54,Flipkart,No,Normal
T01085,A0008,20-04-2026 21:08,49852,Debit,NetBanking,Delhi,D64005,Android,10.186.38.255,Netflix,No,Normal
T01086,A0040,20-04-2026 13:01,43059,Debit,UPI,Kolkata,D28012,Android,10.185.58.48,Netflix,No,Normal
T01087,A0034,22-04-2026 10:56,75651,Debit,UPI,Mumbai,D16432,Laptop,10.159.40.152,Swiggy,No,Normal
T01088,A0071,20-04-2026 03:57,5439,Credit,Wallet,Pune,D96231,Laptop,10.137.26.70,ForexHub,No,Normal
T01089,A0009,07-04-2026 18:00,5673,Credit,NetBanking,Bengaluru,D81036,Android,10.135.81.126,GooglePay,No,Normal
T01090,A0011,22-04-2026 05:11,13714,Debit,Wallet,Mumbai,D26601,iPhone,10.122.208.2,BetZone,No,Normal
T01091,A0088,04-05-2026 08:36,24682,Credit,Card,Pune,D66324,iPhone,10.198.98.149,AppleStore,No,Normal
T01092,A0045,09-04-2026 12:37,37804,Credit,Card,Hyderabad,D26337,Tablet,10.130.254.0,BetZone,No,Normal
T01093,A0015,26-04-2026 18:12,16902,Debit,UPI,Chennai,D42608,iPhone,10.20.118.127,Netflix,No,Normal
T01094,A0096,03-04-2026 23:04,17527,Debit,NetBanking,Pune,D85310,Android,10.107.56.7,Paytm,No,Normal
T01095,A0053,07-04-2026 10:13,19365,Debit,NetBanking,Delhi,D63887,Tablet,10.140.227.103,Swiggy,No,Normal
T01096,A0082,10-04-2026 06:24,87375,Debit,Wallet,Bengaluru,D45900,Tablet,10.25.129.1,Zomato,No,Normal
T01097,A0056,30-04-2026 05:03,7910,Credit,NetBanking,Mumbai,D64185,Android,10.147.72.145,Casino247,No,Normal
T01098,A0036,12-04-2026 13:49,69514,Debit,Wallet,Delhi,D49740,iPhone,10.230.102.141,GooglePay,No,Normal
T01099,A0062,25-04-2026 08:10,57526,Debit,UPI,Kolkata,D40726,Tablet,10.196.112.74,Zomato,No,Normal
T01100,A0015,18-04-2026 23:23,13054,Credit,NetBanking,Chennai,D62915,Android,10.32.54.123,Netflix,No,Normal
T01101,A0037,17-04-2026 07:48,80525,Debit,Wallet,Hyderabad,D10441,iPhone,10.10.167.214,CryptoX,No,Normal
T01102,A0073,22-04-2026 00:30,14316,Credit,Wallet,Delhi,D45643,iPhone,10.205.182.49,Swiggy,No,Normal
T01103,A0049,01-05-2026 19:12,42661,Debit,NetBanking,Delhi,D71785,iPhone,10.170.252.116,Zomato,No,Normal
T01104,A0056,06-05-2026 00:44,74176,Debit,Card,Bengaluru,D15751,iPhone,10.239.211.37,Flipkart,No,Normal
T01105,A0014,06-05-2026 14:45,28219,Debit,NetBanking,Pune,D14799,Laptop,10.5.209.61,Zomato,No,Normal
T01106,A0036,08-05-2026 14:57,44771,Debit,UPI,Pune,D42809,iPhone,10.22.243.141,Flipkart,No,Normal
T01107,A0070,11-04-2026 21:48,933,Credit,Card,Kolkata,D63976,Laptop,10.51.45.117,AppleStore,No,Normal
T01108,A0074,18-04-2026 00:27,46879,Credit,Card,Pune,D22780,Android,10.140.98.88,Myntra,No,Normal
T01109,A0021,15-04-2026 23:02,25771,Debit,Card,Mumbai,D48666,Tablet,10.31.230.115,Swiggy,No,Normal
T01110,A0080,09-04-2026 01:07,26860,Credit,NetBanking,Kolkata,D66599,iPhone,10.32.81.242,AppleStore,No,Normal
T01111,A0049,01-04-2026 05:23,23050,Credit,UPI,Pune,D30648,iPhone,10.37.78.212,CryptoX,No,Normal
T01112,A0014,28-04-2026 07:44,34983,Credit,Wallet,Mumbai,D87892,iPhone,10.229.217.88,Swiggy,No,Normal
T01113,A0079,29-04-2026 08:20,28168,Debit,Card,Bengaluru,D48736,Tablet,10.238.46.59,BetZone,No,Normal
T01114,A0089,09-04-2026 01:14,70032,Debit,Wallet,Bengaluru,D95151,iPhone,10.27.92.118,AppleStore,No,Normal
T01115,A0017,16-04-2026 01:32,71359,Debit,Card,Hyderabad,D82388,Android,10.173.47.132,BetZone,No,Normal
T01116,A0034,22-04-2026 17:08,5869,Credit,Wallet,Kolkata,D36909,iPhone,10.112.45.75,Swiggy,No,Normal
T01117,A0080,29-04-2026 02:27,71760,Debit,NetBanking,Bengaluru,D31578,Laptop,10.172.15.16,SteamGames,No,Normal
T01118,A0098,01-04-2026 00:49,3272,Debit,UPI,Delhi,D31616,Android,10.42.97.246,AppleStore,No,Normal
T01119,A0013,29-04-2026 17:41,82786,Debit,Card,Delhi,D51005,Tablet,10.58.148.149,Amazon,No,Normal
T01120,A0034,11-04-2026 02:34,300567,Debit,Card,Mumbai,D47876,Android,10.160.194.240,ForexHub,Yes,Rapid Location Change
T01121,A0006,03-05-2026 13:29,78639,Debit,UPI,Chennai,D44247,iPhone,10.193.176.174,Amazon,No,Normal
T01122,A0012,24-04-2026 23:33,19755,Credit,Wallet,Hyderabad,D26114,iPhone,10.211.76.137,CryptoX,No,Normal
T01123,A0066,15-04-2026 10:23,48099,Credit,Card,Kolkata,D85605,Tablet,10.21.20.240,Amazon,No,Normal
T01124,A0007,27-04-2026 06:15,80605,Credit,NetBanking,Kolkata,D12227,iPhone,10.64.33.31,BetZone,No,Normal
T01125,A0035,04-04-2026 03:55,69381,Debit,UPI,Delhi,D91995,Laptop,10.90.242.255,Netflix,No,Normal
T01126,A0032,04-05-2026 06:24,24700,Debit,Wallet,Delhi,D41749,iPhone,10.33.72.204,ForexHub,No,Normal
T01127,A0080,19-04-2026 23:10,84665,Credit,Wallet,Delhi,D30787,Android,10.124.214.66,BetZone,No,Normal
T01128,A0048,04-05-2026 13:13,33110,Debit,Wallet,Kolkata,D15344,Tablet,10.149.199.80,Netflix,No,Normal
T01129,A0046,24-04-2026 09:55,24556,Credit,Card,Chennai,D98572,Laptop,10.174.95.150,Amazon,No,Normal
T01130,A0025,02-04-2026 21:05,40434,Credit,NetBanking,Kolkata,D48089,Android,10.115.55.188,Paytm,No,Normal
T01131,A0031,06-05-2026 22:32,36201,Credit,Card,Bengaluru,D89966,Android,10.174.19.148,Swiggy,No,Normal
T01132,A0088,11-05-2026 01:54,26922,Debit,Card,Kolkata,D56538,iPhone,10.131.161.62,Zomato,No,Normal
T01133,A0051,15-04-2026 04:51,12496,Credit,Wallet,Chennai,D26223,Android,10.101.123.46,Flipkart,No,Normal
T01134,A0081,13-04-2026 15:13,84514,Credit,Card,Pune,D63300,Android,10.39.42.254,Paytm,No,Normal
T01135,A0098,21-04-2026 12:06,53472,Debit,UPI,Mumbai,D37355,Android,10.15.54.171,CryptoX,No,Normal
T01136,A0100,27-04-2026 03:35,78375,Debit,Card,Chennai,D59452,Laptop,10.241.254.135,Casino247,No,Normal
T01137,A0094,19-04-2026 19:07,502,Debit,Wallet,Delhi,D89920,Laptop,10.68.29.39,Paytm,No,Normal
T01138,A0040,09-05-2026 02:51,69038,Credit,UPI,Hyderabad,D48304,iPhone,10.118.203.244,Casino247,No,Normal
T01139,A0044,02-04-2026 18:08,25620,Debit,Card,Mumbai,D89504,iPhone,10.37.122.231,Paytm,No,Normal
T01140,A0036,22-04-2026 10:26,33542,Debit,NetBanking,Mumbai,D78115,Tablet,10.21.187.10,Flipkart,No,Normal
T01141,A0100,22-04-2026 07:31,56286,Credit,UPI,Hyderabad,D22580,Android,10.65.218.9,Paytm,No,Normal
T01142,A0006,13-04-2026 01:33,47459,Credit,Wallet,Hyderabad,D21584,Android,10.197.78.233,Zomato,No,Normal
T01143,A0010,21-04-2026 23:13,28752,Credit,NetBanking,Delhi,D16822,Tablet,10.93.223.55,Swiggy,No,Normal
T01144,A0063,11-05-2026 15:27,84530,Debit,Card,Hyderabad,D44574,Laptop,10.20.59.123,CryptoX,No,Normal
T01145,A0039,06-05-2026 00:50,25537,Credit,NetBanking,Mumbai,D72506,iPhone,10.208.23.108,GooglePay,No,Normal
T01146,A0030,24-04-2026 19:46,13531,Credit,Wallet,Chennai,D12366,Android,10.188.33.148,Amazon,No,Normal
T01147,A0037,07-05-2026 05:59,59489,Credit,Card,Bengaluru,D88361,Tablet,10.192.151.233,AppleStore,No,Normal
T01148,A0012,04-05-2026 09:09,48096,Credit,Card,Mumbai,D53300,Android,10.150.10.158,ForexHub,No,Normal
T01149,A0073,10-05-2026 06:11,14302,Debit,Card,Delhi,D28519,Tablet,10.206.28.208,Zomato,No,Normal
T01150,A0080,02-04-2026 17:30,84017,Debit,Wallet,Kolkata,D64749,Android,10.226.89.110,Paytm,No,Normal
T01151,A0040,06-05-2026 23:14,28987,Credit,NetBanking,Chennai,D41976,iPhone,10.8.145.1,BetZone,No,Normal
T01152,A0045,27-04-2026 21:07,74321,Credit,NetBanking,Pune,D81991,iPhone,10.207.183.75,AppleStore,No,Normal
T01153,A0056,18-04-2026 02:50,75192,Credit,NetBanking,Bengaluru,D92621,Android,10.110.7.246,Paytm,No,Normal
T01154,A0055,07-04-2026 21:53,25041,Credit,NetBanking,Kolkata,D25753,Laptop,10.98.136.204,Swiggy,No,Normal
T01155,A0070,10-04-2026 07:37,40829,Credit,UPI,Kolkata,D13860,iPhone,10.244.114.0,ForexHub,No,Normal
T01156,A0001,03-05-2026 13:38,8305,Debit,UPI,Kolkata,D60749,iPhone,10.38.41.98,Paytm,No,Normal
T01157,A0079,22-04-2026 00:03,69281,Debit,NetBanking,Pune,D48408,Android,10.164.27.232,Paytm,No,Normal
T01158,A0053,12-04-2026 20:33,76444,Credit,Wallet,Chennai,D28828,Android,10.188.112.143,Casino247,No,Normal
T01159,A0035,02-04-2026 15:28,36996,Credit,Card,Pune,D68854,iPhone,10.206.210.66,BetZone,No,Normal
T01160,A0077,09-04-2026 11:01,477884,Credit,UPI,Mumbai,D84110,Android,10.134.11.203,ForexHub,Yes,Rapid Location Change
T01161,A0068,05-05-2026 08:04,26663,Credit,Card,Pune,D27388,Laptop,10.183.87.103,Zomato,No,Normal
T01162,A0045,26-04-2026 03:29,60950,Debit,Card,Kolkata,D31531,Android,10.40.83.0,Flipkart,No,Normal
T01163,A0049,08-04-2026 07:48,67378,Credit,Card,Bengaluru,D74978,Laptop,10.192.62.97,Zomato,No,Normal
T01164,A0028,29-04-2026 02:57,38992,Credit,NetBanking,Hyderabad,D16446,iPhone,10.165.24.72,CryptoX,No,Normal
T01165,A0051,19-04-2026 16:02,56612,Credit,NetBanking,Pune,D40999,Tablet,10.104.128.52,Flipkart,No,Normal
T01166,A0051,01-05-2026 17:06,60813,Credit,Card,Mumbai,D19853,Android,10.82.47.251,Swiggy,No,Normal
T01167,A0076,05-05-2026 05:06,34322,Credit,Card,Hyderabad,D81581,Laptop,10.251.224.119,Zomato,No,Normal
T01168,A0098,28-04-2026 07:55,31954,Debit,Card,Hyderabad,D99329,Laptop,10.209.14.173,CryptoX,No,Normal
T01169,A0030,07-05-2026 14:47,77250,Credit,Wallet,Chennai,D25596,Tablet,10.244.31.206,GooglePay,No,Normal
T01170,A0064,16-04-2026 12:33,19307,Debit,NetBanking,Kolkata,D10295,Tablet,10.73.43.87,ForexHub,No,Normal
T01171,A0024,15-04-2026 20:22,20968,Debit,Wallet,Chennai,D96449,Laptop,10.7.171.229,SteamGames,No,Normal
T01172,A0014,17-04-2026 12:36,9650,Debit,UPI,Hyderabad,D28185,Laptop,10.203.233.20,AppleStore,No,Normal
T01173,A0072,08-05-2026 17:49,30930,Credit,NetBanking,Kolkata,D81660,Android,10.81.64.19,Netflix,No,Normal
T01174,A0043,03-04-2026 19:44,86910,Credit,NetBanking,Hyderabad,D48255,iPhone,10.152.172.33,Zomato,No,Normal
T01175,A0083,06-04-2026 09:22,71624,Credit,UPI,Chennai,D95830,Tablet,10.46.182.91,SteamGames,No,Normal
T01176,A0031,05-05-2026 12:28,25788,Debit,UPI,Hyderabad,D69245,Laptop,10.194.39.32,GooglePay,No,Normal
T01177,A0093,11-05-2026 21:29,69856,Credit,Wallet,Hyderabad,D29649,Tablet,10.254.78.66,BetZone,No,Normal
T01178,A0041,04-05-2026 18:12,5104,Credit,UPI,Bengaluru,D94351,iPhone,10.121.188.26,AppleStore,No,Normal
T01179,A0090,18-04-2026 00:42,47332,Credit,Wallet,Chennai,D91204,Laptop,10.233.19.15,Casino247,No,Normal
T01180,A0087,08-04-2026 05:17,23156,Credit,NetBanking,Delhi,D42926,iPhone,10.201.235.201,CryptoX,No,Normal
T01181,A0026,09-04-2026 11:52,38656,Debit,Card,Chennai,D27445,Laptop,10.200.113.99,BetZone,No,Normal
T01182,A0070,07-05-2026 03:21,34274,Debit,NetBanking,Mumbai,D79866,Laptop,10.247.91.175,Swiggy,No,Normal
T01183,A0050,11-04-2026 18:10,29152,Debit,NetBanking,Hyderabad,D89683,Laptop,10.52.114.54,BetZone,No,Normal
T01184,A0072,26-04-2026 11:23,64277,Credit,Wallet,Kolkata,D83227,Laptop,10.8.164.249,SteamGames,No,Normal
T01185,A0099,19-04-2026 08:14,40289,Debit,UPI,Kolkata,D24836,Tablet,10.247.84.24,Zomato,No,Normal
T01186,A0026,04-05-2026 22:21,35375,Debit,UPI,Kolkata,D57739,iPhone,10.201.157.45,Zomato,No,Normal
T01187,A0042,19-04-2026 14:06,43060,Debit,UPI,Mumbai,D32742,Laptop,10.109.214.243,Casino247,No,Normal
T01188,A0094,04-05-2026 03:15,58732,Credit,UPI,Pune,D91365,Laptop,10.76.55.145,Paytm,No,Normal
T01189,A0099,06-04-2026 01:49,59951,Credit,UPI,Chennai,D87559,Tablet,10.30.67.244,Swiggy,No,Normal
T01190,A0001,18-04-2026 11:08,67504,Credit,Wallet,Mumbai,D27937,Laptop,10.219.213.29,Casino247,No,Normal
T01191,A0042,08-05-2026 16:26,59053,Credit,NetBanking,Delhi,D31966,iPhone,10.252.172.172,ForexHub,No,Normal
T01192,A0095,18-04-2026 17:40,77212,Credit,NetBanking,Kolkata,D51592,Laptop,10.91.65.155,AppleStore,No,Normal
T01193,A0079,08-04-2026 02:51,43654,Debit,Card,Kolkata,D10820,Android,10.21.79.157,Paytm,No,Normal
T01194,A0048,11-05-2026 07:37,9635,Debit,Card,Chennai,D25169,Laptop,10.162.35.106,Zomato,No,Normal
T01195,A0001,21-04-2026 10:30,26850,Credit,Card,Chennai,D23155,Laptop,10.155.145.196,CryptoX,No,Normal
T01196,A0050,08-05-2026 19:45,65581,Debit,Wallet,Bengaluru,D93535,Tablet,10.149.211.76,Swiggy,No,Normal
T01197,A0096,01-04-2026 04:23,22081,Credit,NetBanking,Mumbai,D19121,iPhone,10.88.54.68,CryptoX,No,Normal
T01198,A0025,05-04-2026 04:12,84660,Debit,NetBanking,Hyderabad,D22137,Android,10.193.4.46,Swiggy,No,Normal
T01199,A0067,16-04-2026 13:16,26833,Credit,NetBanking,Pune,D79797,iPhone,10.241.206.44,Swiggy,No,Normal
T01200,A0086,30-04-2026 05:50,318217,Credit,NetBanking,Bengaluru,D27782,Tablet,10.79.16.166,Casino247,Yes,Rapid Location Change
